5.29123, 5.30466, 0.80135, -0.0134758, 0.0333632, 0.999199
5.28764, 5.30407, 0.800635, -0.00667686, 0.0326739, 0.999308
5.28985, 5.3042, 0.80037, 0.0125969, -0.033114, -0.999229
5.28998, 5.30377, 0.802416, 0.0120809, -0.0316038, -0.999267
5.28868, 5.30458, 0.800472, 0.0106159, -0.0343116, -0.999227
5.29015, 5.30387, 0.800119, 0.0122235, -0.0344743, -0.999169
5.28913, 5.30425, 0.797614, -0.0125057, 0.0301356, 0.999272
5.28888, 5.30417, 0.800285, 0.0119114, -0.0319625, -0.99925
5.29133, 5.30451, 0.799218, -0.0102675, 0.0302583, 0.999314
5.29005, 5.30376, 0.796853, -0.0092288, 0.0315638, 0.999323
5.29059, 5.30313, 0.79834, 0.0124993, -0.0254421, -0.999422
5.29042, 5.30406, 0.796131, -0.0106328, 0.0313347, 0.999333
5.29016, 5.30349, 0.800021, 0.010807, -0.0323978, -0.999211
5.29008, 5.30374, 0.795808, 0.0114597, -0.0319234, -0.999283
5.29017, 5.30484, 0.80077, -0.0121278, 0.029503, 0.999364
5.29118, 5.30405, 0.800564, -0.0122852, 0.0302581, 0.999326
5.29007, 5.30415, 0.799877, -0.00905973, 0.0305871, 0.999368
5.28999, 5.30324, 0.799404, 0.00894977, -0.0342971, -0.999239
5.28993, 5.30275, 0.800751, 0.0104659, -0.0357234, -0.999176
5.28851, 5.30328, 0.800939, -0.0112082, 0.0342405, 0.999204
5.29055, 5.30418, 0.805715, -0.0134185, 0.0311044, 0.999247
5.29063, 5.30341, 0.800792, -0.0115756, 0.0305714, 0.999323
5.29012, 5.30375, 0.798831, 0.00963227, -0.0345709, -0.999207
5.28845, 5.30373, 0.801998, -0.00929439, 0.0315024, 0.999317
5.28954, 5.3035, 0.800805, -0.0107153, 0.0342777, 0.999236
5.28889, 5.30348, 0.799304, 0.00787991, -0.0305033, -0.999358
5.29017, 5.30494, 0.801941, 0.0113473, -0.0335543, -0.999222
5.28852, 5.30394, 0.801258, 0.00906048, -0.033411, -0.999263
5.28959, 5.30304, 0.800913, 0.0107792, -0.0345782, -0.9992
5.29078, 5.3043, 0.802175, 0.0139816, -0.0333982, -0.999193
5.28978, 5.30458, 0.800617, 0.0110346, -0.030726, -0.999349
5.28961, 5.30378, 0.80427, -0.0122537, 0.0351204, 0.999197
5.28977, 5.3043, 0.803026, -0.0113389, 0.0340867, 0.999223
5.29015, 5.30408, 0.799269, 0.010651, -0.0334141, -0.999279
5.29119, 5.30362, 0.793832, -0.0108692, 0.029309, 0.999377
5.28805, 5.30471, 0.799739, 0.00764778, -0.0320123, -0.999346
5.28888, 5.30435, 0.79783, 0.009457, -0.0323753, -0.99929
5.28936, 5.3038, 0.803587, 0.0130514, -0.035901, -0.999124
5.28966, 5.30346, 0.797806, -0.0111469, 0.0347231, 0.999184
5.29019, 5.30327, 0.7991, -0.0099807, 0.0327641, 0.999243
5.29028, 5.30378, 0.797959, -0.0116037, 0.032675, 0.99923
5.28948, 5.30364, 0.79682, 0.0103598, -0.0311394, -0.99932
5.28825, 5.30373, 0.802478, 0.00968632, -0.0291006, -0.999377
5.29072, 5.30293, 0.802034, -0.0113699, 0.0332157, 0.999167
5.28974, 5.30343, 0.800574, -0.0115832, 0.030151, 0.999336
5.29003, 5.30321, 0.799459, 0.0133133, -0.0334154, -0.999189
5.29041, 5.30387, 0.80027, 0.0115349, -0.0336146, -0.999239
5.28974, 5.30454, 0.799625, 0.0122796, -0.0346169, -0.999193
5.28976, 5.30369, 0.801459, -0.0115002, 0.0322145, 0.999216
5.29044, 5.30337, 0.801799, 0.0105783, -0.0326858, -0.99927
5.29034, 5.30288, 0.800025, 0.0124987, -0.0334459, -0.999142
5.29097, 5.30281, 0.799624, -0.00981857, 0.0295119, 0.999355
5.28956, 5.30473, 0.80243, -0.00973672, 0.0330642, 0.999305
5.29016, 5.30438, 0.80021, -0.0117851, 0.0325133, 0.999262
5.28972, 5.30456, 0.802966, -0.0118657, 0.0340946, 0.999229
5.29009, 5.30343, 0.801714, -0.0108555, 0.0316449, 0.999313
5.28949, 5.30423, 0.794964, -0.00963081, 0.0309385, 0.999352
5.28986, 5.30416, 0.797081, -0.0113456, 0.0327338, 0.999236
5.2902, 5.30372, 0.800176, -0.010819, 0.0319281, 0.999277
5.28881, 5.30412, 0.8018, -0.00985914, 0.0324309, 0.999314
5.29032, 5.30409, 0.798122, 0.0106927, -0.0294368, -0.999363
5.28955, 5.3033, 0.793826, 0.0105265, -0.0276927, -0.999397
5.28946, 5.30341, 0.799041, 0.0104147, -0.0317179, -0.999318
5.28939, 5.30424, 0.798196, -0.0125539, 0.0330522, 0.999252
5.28909, 5.30333, 0.798831, -0.0123396, 0.0322525, 0.999273
5.28883, 5.30456, 0.802929, 0.00844919, -0.0313604, -0.999346
5.28911, 5.30361, 0.795068, -0.00738037, 0.0306651, 0.999376
5.29043, 5.30487, 0.797164, 0.012291, -0.0314393, -0.999297
5.28964, 5.30381, 0.799287, 0.0120149, -0.0337694, -0.999217
5.28884, 5.30388, 0.799834, 0.00979797, -0.0337038, -0.999265
5.28929, 5.30373, 0.803717, -0.0146051, 0.0334645, 0.999213
5.28891, 5.3029, 0.798238, -0.00921173, 0.0316233, 0.999332
5.28928, 5.30346, 0.798785, -0.00926353, 0.0332212, 0.99928
5.28968, 5.30435, 0.804009, -0.011424, 0.031657, 0.999302
5.29028, 5.30376, 0.795776, 0.0113645, -0.0313678, -0.999332
5.29046, 5.30395, 0.800595, 0.0118634, -0.030674, -0.999331
5.28827, 5.30438, 0.80077, 0.00881867, -0.0325401, -0.999334
5.28909, 5.30479, 0.797893, 0.00877944, -0.0320344, -0.999316
5.28937, 5.30412, 0.803858, -0.0102337, 0.0298333, 0.99936
5.29081, 5.30472, 0.800272, 0.010155, -0.028795, -0.999358
5.28937, 5.30399, 0.801687, -0.0106436, 0.0320438, 0.999333
5.29007, 5.30417, 0.794709, -0.0101811, 0.0315082, 0.999288
5.28898, 5.30434, 0.797412, 0.00944077, -0.0334008, -0.999266
5.29043, 5.30326, 0.80247, 0.0120788, -0.032531, -0.999258
5.28956, 5.30386, 0.799489, -0.0103937, 0.031055, 0.999296
5.29052, 5.30413, 0.803177, 0.01149, -0.0336175, -0.99925
5.28927, 5.30367, 0.800434, -0.00884222, 0.0300905, 0.99936
5.28888, 5.30384, 0.801159, 0.00928642, -0.0328976, -0.999289
5.2895, 5.30483, 0.80047, -0.00858474, 0.0312706, 0.999373
5.29089, 5.30453, 0.795528, -0.0110975, 0.0333686, 0.999207
5.28998, 5.3044, 0.800481, -0.010768, 0.0349735, 0.999206
5.28987, 5.30404, 0.801661, 0.00996815, -0.034802, -0.999204
5.28944, 5.30407, 0.801136, -0.0109256, 0.0339363, 0.999217
5.29096, 5.30419, 0.803184, 0.0112344, -0.0320612, -0.999271
5.29028, 5.30364, 0.800977, 0.0146593, -0.0312466, -0.999186
5.28944, 5.30374, 0.802799, -0.0132229, 0.0348326, 0.999168
5.29046, 5.30247, 0.796023, 0.0104523, -0.0334881, -0.999237
5.29074, 5.30371, 0.799142, 0.0119863, -0.0306167, -0.99928
5.29025, 5.30408, 0.799045, 0.0107329, -0.0331467, -0.999269
5.29005, 5.30326, 0.793934, -0.0100197, 0.0336048, 0.999242
