5.28897, 5.30386, 0.797411, -0.0115348, 0.0299654, 0.99933
5.28829, 5.30436, 0.795528, -0.00910732, 0.0340956, 0.999233
5.29076, 5.30536, 0.802929, 0.0144952, -0.0350277, -0.999154
5.28977, 5.30473, 0.803707, -0.0162063, 0.0355351, 0.999065
5.28831, 5.30638, 0.798626, 0.00820349, -0.0331979, -0.999285
5.28961, 5.30556, 0.803649, 0.0102893, -0.0333384, -0.999203
5.28932, 5.30504, 0.800346, 0.00852312, -0.0346315, -0.99923
5.28843, 5.30399, 0.800502, 0.0117907, -0.030296, -0.999292
5.28781, 5.30441, 0.800368, 0.00873027, -0.0323397, -0.999326
5.28983, 5.3042, 0.797627, 0.0106969, -0.0318524, -0.999242
5.28851, 5.30398, 0.804643, 0.0108953, -0.0307768, -0.999368
5.29064, 5.30381, 0.802552, 0.0126883, -0.0297258, -0.99934
5.28862, 5.30486, 0.793722, -0.0083307, 0.0304597, 0.999363
5.29013, 5.30496, 0.798998, -0.0109831, 0.0307639, 0.999347
5.28771, 5.30493, 0.799145, -0.00820224, 0.0313917, 0.999338
5.29079, 5.30471, 0.806003, 0.0128001, -0.0318603, -0.999327
5.28876, 5.30508, 0.798529, -0.00790865, 0.0338371, 0.999298
5.28965, 5.30501, 0.80763, -0.0130733, 0.0371507, 0.999097
5.28857, 5.30395, 0.79819, 0.0109545, -0.0292541, -0.999383
5.28936, 5.30461, 0.796431, -0.00931623, 0.0342317, 0.999277
5.28866, 5.30456, 0.798431, -0.00616897, 0.0302359, 0.999392
5.28949, 5.30485, 0.799503, -0.0132914, 0.0323552, 0.999241
5.28755, 5.30534, 0.805411, 0.0066549, -0.034553, -0.999231
5.28768, 5.30517, 0.794848, 0.00855565, -0.0294441, -0.999419
5.28769, 5.30469, 0.801186, -0.0112421, 0.0334636, 0.999221
5.2881, 5.30607, 0.802048, 0.00916281, -0.0340925, -0.999265
5.28795, 5.30444, 0.804352, -0.0126359, 0.0327508, 0.999188
5.28845, 5.30462, 0.800519, -0.0107676, 0.0318373, 0.999288
5.2882, 5.30518, 0.799684, 0.00794293, -0.0290456, -0.999459
5.29029, 5.30474, 0.80011, -0.013235, 0.0303378, 0.999276
5.28888, 5.30581, 0.807322, -0.0114997, 0.0326065, 0.999253
5.28875, 5.30503, 0.801631, 0.00851189, -0.029992, -0.999406
5.28945, 5.30424, 0.803543, 0.0125445, -0.0317014, -0.999288
5.28706, 5.30487, 0.802282, -0.00628194, 0.0325832, 0.999302
5.28855, 5.30491, 0.805802, -0.0124995, 0.0322084, 0.999307
5.28868, 5.30465, 0.800263, 0.0113779, -0.0325299, -0.999334
5.2893, 5.30638, 0.8054, -0.00854603, 0.0310933, 0.999365
5.28804, 5.30469, 0.800464, -0.00795136, 0.0309517, 0.999385
5.28878, 5.30481, 0.803974, -0.00982239, 0.0352666, 0.999241
5.28827, 5.30499, 0.804312, 0.00938077, -0.0331791, -0.999277
5.28928, 5.30615, 0.801762, -0.00856581, 0.0322005, 0.999357
5.28817, 5.30447, 0.799563, 0.00971617, -0.031543, -0.999324
5.2885, 5.30546, 0.799211, 0.00904139, -0.0355904, -0.999208
5.28912, 5.30527, 0.799441, 0.00894687, -0.0301063, -0.99934
5.28758, 5.30537, 0.795577, 0.00844986, -0.0317028, -0.999306
5.29002, 5.3054, 0.802783, 0.0142556, -0.0348984, -0.999156
5.28841, 5.30507, 0.80319, 0.00789842, -0.0344323, -0.999262
5.28878, 5.30441, 0.796563, 0.0106261, -0.0298354, -0.999352
5.28832, 5.30639, 0.804741, 0.0136457, -0.0332609, -0.999229
5.28961, 5.30529, 0.800145, -0.0101465, 0.0337406, 0.999304
5.28691, 5.30498, 0.802932, 0.00889741, -0.0301121, -0.999324
5.2886, 5.30625, 0.803117, -0.00908979, 0.032841, 0.999304
5.28916, 5.30475, 0.797237, 0.00559986, -0.035993, -0.999209
5.28803, 5.3038, 0.798123, -0.00770206, 0.0325197, 0.999299
5.28764, 5.30536, 0.800825, 0.00723337, -0.0329074, -0.999347
5.28961, 5.3046, 0.798936, 0.0123757, -0.0281013, -0.999341
5.28859, 5.30411, 0.798354, -0.00592423, 0.0285997, 0.999393
5.28856, 5.30425, 0.798741, 0.0116204, -0.03388, -0.99923
5.28907, 5.30487, 0.805063, 0.0131247, -0.0343809, -0.999202
5.28862, 5.30543, 0.801167, 0.0117686, -0.031786, -0.999318
5.28803, 5.30606, 0.799074, 0.00695165, -0.031188, -0.99938
5.28909, 5.30569, 0.799702, 0.0116066, -0.030273, -0.999381
5.2891, 5.30435, 0.792325, 0.00908238, -0.0308714, -0.999347
5.28709, 5.30448, 0.800207, -0.0103505, 0.0327194, 0.999301
5.28909, 5.30457, 0.803047, -0.0115866, 0.0373862, 0.999161
5.28737, 5.30514, 0.797345, 0.00613584, -0.0321137, -0.999333
5.28818, 5.30622, 0.803473, -0.00794594, 0.0317159, 0.999293
5.2879, 5.30518, 0.797458, 0.00918107, -0.0332618, -0.999314
5.29037, 5.30525, 0.799198, -0.0128466, 0.0369083, 0.999041
5.28714, 5.30451, 0.802279, 0.00819114, -0.0304128, -0.999358
5.2864, 5.30597, 0.801728, 0.00455514, -0.0318455, -0.999334
5.28892, 5.30495, 0.794985, 0.00859822, -0.0285809, -0.999366
5.28863, 5.30575, 0.797895, 0.00880511, -0.034644, -0.999218
5.28838, 5.30423, 0.803022, 0.00897071, -0.0333491, -0.999251
5.28849, 5.30601, 0.803582, 0.0104515, -0.029476, -0.999382
5.28787, 5.30526, 0.802956, 0.0144072, -0.0296537, -0.999297
5.2893, 5.30504, 0.799398, -0.0105818, 0.0346283, 0.999239
5.28897, 5.30453, 0.793314, -0.0106784, 0.0316444, 0.999344
5.28847, 5.30357, 0.799188, -0.0124253, 0.0309201, 0.999316
5.28832, 5.30659, 0.799126, -0.00551548, 0.0317535, 0.99938
5.28835, 5.30529, 0.806097, -0.0106517, 0.0308262, 0.999346
5.28984, 5.30485, 0.800024, 0.0161461, -0.0334945, -0.999196
5.28949, 5.30417, 0.804336, -0.0109212, 0.0314935, 0.999275
5.28737, 5.30707, 0.799669, 0.00805077, -0.0337888, -0.999317
5.28907, 5.30454, 0.801188, -0.00807111, 0.0299152, 0.999391
5.28882, 5.30525, 0.806297, -0.0123098, 0.0337809, 0.99918
5.28866, 5.30489, 0.800188, 0.00846677, -0.0324307, -0.999325
5.28888, 5.30434, 0.804735, 0.0122691, -0.0340303, -0.999196
5.28877, 5.30478, 0.80096, -0.0104545, 0.0302077, 0.99939
5.28819, 5.30542, 0.796794, 0.0086619, -0.0329926, -0.999334
5.28786, 5.3046, 0.801261, 0.0104786, -0.0309025, -0.999328
5.28978, 5.30551, 0.802111, -0.0132639, 0.0308453, 0.999314
5.28828, 5.30461, 0.809499, -0.0113734, 0.0318485, 0.999284
5.28864, 5.30473, 0.796891, 0.0111062, -0.0306415, -0.99931
5.28758, 5.30405, 0.801546, -0.0102872, 0.0333131, 0.999284
5.28997, 5.30512, 0.801147, 0.0120596, -0.0309297, -0.999285
5.28863, 5.30591, 0.8013, 0.00901971, -0.0282065, -0.999464
5.28792, 5.30503, 0.801161, -0.00975251, 0.033337, 0.999244
5.29109, 5.30476, 0.798576, 0.00925298, -0.0276094, -0.999488
5.28935, 5.30463, 0.797682, 0.0116226, -0.028426, -0.999366
